Date,Open,High,Low,Close,AdjClose
2007-10-24,151.2100,151.7400,148.8400,151.4800,107.3254
2007-10-25,151.6500,152.2900,149.8800,151.8400,107.5806
2007-10-26,153.0600,153.6200,151.9000,153.6200,108.8417
2007-10-29,153.9300,154.4400,153.5500,154.1300,109.2030
2007-10-30,153.4500,153.7500,152.8700,153.0600,108.4449
2007-10-31,153.9800,155.2700,152.8400,154.6500,109.5714
2007-11-01,153.2900,153.4100,150.5900,151.0300,107.0066
2007-11-02,151.5300,152.0000,149.2100,151.2000,107.1271
2007-11-05,149.6400,151.1600,148.9700,150.0500,106.3122
2007-11-06,150.8600,152.1100,149.9000,152.0700,107.7435
2007-11-07,150.4400,151.1300,147.5500,147.9100,104.7961
2007-11-08,147.9900,148.4000,145.0700,147.1600,104.2647
2007-11-09,145.6900,147.5400,144.8900,145.1400,102.8334
2007-11-12,145.2100,146.6100,143.7000,143.7000,101.8132
2007-11-13,145.3700,148.3100,145.2200,148.0800,104.9165
2007-11-14,149.2200,149.4000,146.7800,147.6700,104.6260
2007-11-15,146.5700,147.4900,144.5200,145.5400,103.1169
2007-11-16,146.3100,146.4700,144.5700,145.7900,103.2940
2007-11-19,145.2800,145.3600,143.1900,143.7600,101.8557
2007-11-20,144.0200,145.5300,142.1100,144.6400,102.4792
2007-11-21,143.0800,143.9100,141.6700,141.6800,100.3820
2007-11-23,143.0700,144.3400,142.7000,144.1300,102.1179
2007-11-26,144.4300,144.8800,140.6600,140.9500,99.8648
2007-11-27,141.7400,143.2300,140.9500,142.5700,101.0126
2007-11-28,144.1900,147.4700,144.1400,147.1300,104.2434
2007-11-29,146.6200,147.7200,146.1000,147.1800,104.2788
2007-11-30,149.0400,149.8700,147.3300,148.6600,105.3274
2007-12-03,148.1900,148.4500,147.2900,147.6800,104.6331
2007-12-04,146.6600,147.5400,146.3100,146.3600,103.6979
2007-12-05,147.9300,149.2000,147.8300,148.8100,105.4337
2007-12-06,148.6300,151.2100,148.5700,150.9400,106.9429
2007-12-07,151.4200,151.5000,150.5500,150.9100,106.9216
2007-12-10,151.2800,152.2500,150.8600,152.0800,107.7505
2007-12-11,152.1400,152.8900,147.8300,147.9100,104.7961
2007-12-12,151.0600,151.7700,147.2000,149.3700,105.8305
2007-12-13,148.3200,149.3900,147.3000,149.0600,105.6109
2007-12-14,147.9300,149.1000,147.1000,147.1700,104.2717
2007-12-17,146.6100,146.8700,144.8600,145.0700,102.7839
2007-12-18,146.1000,146.4800,143.9600,145.8800,103.3578
2007-12-19,145.9400,146.8900,144.9400,145.8800,103.3578
2007-12-20,146.8400,146.8600,145.1800,146.8000,104.0096
2007-12-21,147.3700,148.4200,147.0900,148.1300,105.5090
2007-12-24,148.8200,149.4800,148.4800,149.2300,106.2925
2007-12-26,148.6500,149.6800,148.5000,149.5500,106.5204
2007-12-27,149.0200,149.0300,147.3200,147.6700,105.1813
2007-12-28,148.5400,148.6100,146.9000,147.3000,104.9178
2007-12-31,147.1000,147.6100,146.0600,146.2100,104.1414
2008-01-02,146.5300,146.9900,143.8800,144.9300,103.2297
2008-01-03,144.9100,145.4900,144.0700,144.8600,103.1798
2008-01-04,143.3400,143.4400,140.9100,141.3100,100.6513
2008-01-07,141.8100,142.2300,140.1000,141.1900,100.5658
2008-01-08,142.0800,142.9000,138.4400,138.9100,98.9418
2008-01-09,139.0900,140.7900,137.7000,140.3700,99.9817
2008-01-10,139.6800,142.8000,139.3700,141.2900,100.6370
2008-01-11,140.7800,141.9000,139.0000,140.1500,99.8250
2008-01-14,141.1600,141.8600,140.4000,141.2800,100.6299
2008-01-15,139.7900,141.4900,137.9000,138.1700,98.4147
2008-01-16,137.3600,139.1200,136.2800,136.9800,97.5671
2008-01-17,137.8100,137.8800,132.9300,133.4300,95.0385
2008-01-18,134.7400,135.0200,131.1000,132.0600,94.0627
2008-01-22,127.2100,132.4300,126.0000,130.7200,93.1083
2008-01-23,127.0900,134.1900,126.8400,133.8600,95.3448
2008-01-24,134.4800,135.4600,133.3100,134.9900,96.1497
2008-01-25,136.5100,136.7600,132.6000,133.0400,94.7608
2008-01-28,133.2600,135.5200,132.0600,135.2400,96.3277
2008-01-29,136.1000,136.4500,134.8800,135.9100,96.8050
2008-01-30,135.5800,138.5400,134.6000,134.9100,96.0927
2008-01-31,133.4000,138.5400,133.2000,137.3700,97.8449
2008-02-01,137.9400,139.6100,137.5200,139.5800,99.4190
2008-02-04,139.2100,139.3000,137.6400,137.8200,98.1654
2008-02-05,135.9400,136.2500,133.6700,134.1300,95.5371
2008-02-06,134.5800,135.2500,132.4100,133.0500,94.7679
2008-02-07,131.8000,134.7900,131.7300,133.9300,95.3947
2008-02-08,133.0900,134.2200,132.1000,133.0700,94.7821
2008-02-11,133.1000,134.2300,132.0400,133.7500,95.2665
2008-02-12,134.9100,136.3100,133.9800,134.9900,96.1497
2008-02-13,136.0100,137.0600,135.1400,136.3700,97.1326
2008-02-14,136.9500,137.0000,134.7900,135.1700,96.2779
2008-02-15,134.5000,135.2200,133.9100,135.1400,96.2565
2008-02-19,136.7200,136.8900,134.6100,135.5200,96.5272
2008-02-20,133.9900,136.5500,133.7600,135.9200,96.8120
2008-02-21,136.6600,137.0100,134.0700,134.7900,96.0072
2008-02-22,134.9700,135.8500,132.8600,135.6200,96.5984
2008-02-25,135.5400,137.6500,134.7800,137.3300,97.8164
2008-02-26,136.7500,138.9500,136.5000,138.3600,98.5500
2008-02-27,137.5600,139.1400,137.4100,138.2200,98.4503
2008-02-28,137.2400,137.9600,136.5500,136.8700,97.4887
2008-02-29,135.6000,135.6800,132.7800,133.8200,95.3164
2008-03-03,133.1400,133.8100,132.2400,133.5000,95.0884
2008-03-04,132.2300,133.4000,130.9900,132.9900,94.7251
2008-03-05,133.4200,134.7700,132.3400,133.8300,95.3234
2008-03-06,132.9800,133.2200,130.5500,131.0600,93.3504
2008-03-07,129.7700,131.7400,128.5800,129.7100,92.3889
2008-03-10,129.8400,129.9300,127.5900,128.0000,91.1709
2008-03-11,130.7200,132.7200,128.9500,132.6000,94.4473
2008-03-12,132.7400,133.7700,131.1600,131.3600,93.5641
2008-03-13,129.6100,132.6400,128.6000,131.6500,93.7707
2008-03-14,132.7700,132.8100,127.7800,129.6100,92.3177
2008-03-17,126.5700,129.2600,126.0700,128.3000,91.3846
2008-03-18,130.6200,133.6900,129.9800,133.6300,95.1810
2008-03-19,134.1400,134.6500,130.0400,130.3200,92.8234
2008-03-20,130.0500,132.9100,129.2600,132.0800,94.5427
2008-03-24,133.3100,135.8100,133.2400,134.7200,96.4324
2008-03-25,134.8600,135.5500,133.7700,134.8500,96.5255
2008-03-26,134.4600,135.0900,133.1100,133.2000,95.3444
2008-03-27,134.2000,134.4400,132.3600,132.7800,95.0438
2008-03-28,132.9900,133.3600,131.0600,131.5100,94.1347
2008-03-31,131.2900,132.7300,131.0900,131.9700,94.4640
2008-04-01,133.6100,136.8400,133.5100,136.6100,97.7853
2008-04-02,137.0500,137.6700,135.9800,136.7000,97.8497
2008-04-03,135.9600,137.4400,135.7100,137.0400,98.0931
2008-04-04,137.1200,137.9600,136.1200,136.8900,97.9857
2008-04-07,137.8700,138.5700,136.7400,136.9600,98.0358
2008-04-08,136.1900,136.9200,135.9500,136.8200,97.9356
2008-04-09,136.6100,136.8000,134.8900,135.8300,97.2269
2008-04-10,135.4200,136.6700,134.9000,136.0200,97.3629
2008-04-11,134.4900,135.1200,133.0100,133.3800,95.4732
2008-04-14,133.1900,133.5400,132.5500,132.9300,95.1511
2008-04-15,133.5800,133.6900,132.3300,133.2400,95.3731
2008-04-16,134.5400,136.9100,134.5200,136.8500,97.9571
2008-04-17,136.0200,137.2500,135.6600,137.0500,98.1003
2008-04-18,138.9400,139.5600,138.2600,138.4800,99.1238
2008-04-21,138.2300,138.9800,137.8500,138.5500,99.1740
2008-04-22,138.1900,138.3100,136.9000,137.9400,98.7373
2008-04-23,138.0900,138.7800,137.1200,137.7200,98.5798
2008-04-24,138.0800,139.7400,137.0400,138.3200,99.0093
2008-04-25,139.4000,139.8900,137.9100,139.6000,99.9256
2008-04-28,139.8800,140.2500,139.3800,139.6300,99.9470
2008-04-29,139.3900,139.7300,138.6100,139.0800,99.5533
2008-04-30,139.2900,140.5900,138.2600,138.2600,98.9664
2008-05-01,138.3800,141.1200,138.2700,141.1200,101.0136
2008-05-02,142.3400,142.3700,140.5600,141.5100,101.2927
2008-05-05,141.0500,141.6100,140.4100,140.8300,100.8060
2008-05-06,140.0200,142.2000,139.6900,142.0500,101.6792
2008-05-07,141.8900,142.0400,139.1300,139.5200,99.8683
2008-05-08,139.7400,140.3200,138.9800,139.1600,99.6106
2008-05-09,138.6000,139.3900,138.4500,138.9000,99.4244
2008-05-12,139.2500,140.5600,138.7300,140.4600,100.5411
2008-05-13,140.8000,140.8900,139.7300,140.4800,100.5554
2008-05-14,141.0700,142.2000,140.4600,140.7700,100.7630
2008-05-15,141.0400,142.6300,140.8300,142.5300,102.0228
2008-05-16,142.8600,142.8700,141.6100,142.6600,102.1159
2008-05-19,142.8100,144.3000,142.3000,143.0500,102.3950
2008-05-20,142.2700,142.3400,141.0000,141.8900,101.5647
2008-05-21,141.8100,142.1200,139.0000,139.4900,99.8468
2008-05-22,139.4300,140.1700,139.0000,139.5100,99.8611
2008-05-23,139.0500,139.6600,137.5200,137.6400,98.5226
2008-05-27,137.8000,139.0000,137.5300,138.6600,99.2527
2008-05-28,139.1700,140.0000,138.0000,139.3000,99.7108
2008-05-29,139.1300,140.9300,139.0800,140.0000,100.2118
2008-05-30,140.4700,140.7400,139.9400,140.3500,100.4624
2008-06-02,139.8300,139.8600,138.0000,138.9000,99.4244
2008-06-03,139.3000,139.6200,137.2300,138.0900,98.8447
2008-06-04,137.7000,139.1600,137.4600,138.0200,98.7946
2008-06-05,138.5800,140.8900,138.3200,140.7800,100.7702
2008-06-06,139.5500,139.8000,136.2200,136.2900,97.5562
2008-06-09,136.8600,137.5000,135.4100,136.6200,97.7924
2008-06-10,135.6700,137.1000,135.3500,135.9400,97.3057
2008-06-11,135.9700,136.2600,133.9300,133.9400,95.8741
2008-06-12,134.6000,135.8700,133.5200,134.4500,96.2392
2008-06-13,135.1700,136.5200,134.4200,136.1500,97.4560
2008-06-16,135.5500,136.9300,135.4600,136.2300,97.5133
2008-06-17,137.0700,137.1200,135.3700,135.5700,97.0409
2008-06-18,134.6900,135.5200,133.7100,134.2500,96.0960
2008-06-19,134.1500,135.2400,133.5000,134.4200,96.2176
2008-06-20,132.8400,133.0900,131.2200,131.5800,94.6559
2008-06-23,132.0900,132.2300,131.3200,131.4500,94.5624
2008-06-24,131.0500,132.4400,130.1900,131.1900,94.3754
2008-06-25,131.7200,133.4000,131.2400,131.8100,94.8214
2008-06-26,130.5700,131.4200,128.0800,128.2300,92.2460
2008-06-27,128.2800,128.8600,127.0400,127.5300,91.7424
2008-06-30,127.8900,128.9100,127.3000,127.9800,92.0662
2008-07-01,126.5200,128.4700,125.9300,128.3800,92.3539
2008-07-02,128.7900,129.1600,125.9500,126.1800,90.7713
2008-07-03,127.1100,127.1100,124.9900,126.3100,90.8648
2008-07-07,126.7900,127.3400,123.9200,125.0200,89.9368
2008-07-08,124.9900,127.3900,124.2000,127.2400,91.5338
2008-07-09,127.5000,127.7400,124.3900,124.7900,89.7713
2008-07-10,124.4300,125.7900,123.5800,125.3000,90.1382
2008-07-11,123.9700,125.9000,122.4900,123.8400,89.0879
2008-07-14,125.2600,125.5000,122.4000,122.7200,88.2822
2008-07-15,121.8000,123.4900,120.0200,120.9900,87.0377
2008-07-16,121.4500,124.5700,121.1000,123.9600,89.1743
2008-07-17,125.1400,126.2600,124.0900,125.2000,90.0663
2008-07-18,126.1700,126.4200,125.1500,125.9800,90.6274
2008-07-21,126.5100,126.8000,125.1900,126.0500,90.6778
2008-07-22,125.1500,127.8000,124.8500,127.4800,91.7065
2008-07-23,127.8900,129.1500,127.5500,128.1700,92.2029
2008-07-24,128.3400,128.4100,125.1600,125.5100,90.2893
2008-07-25,125.8900,126.4900,125.1700,125.4800,90.2677
2008-07-28,125.5100,126.0600,123.4200,123.6400,88.9440
2008-07-29,123.9800,126.3800,123.6400,126.2800,90.8432
2008-07-30,127.1100,128.6000,126.2800,128.5300,92.4618
2008-07-31,127.4000,128.5700,126.6300,126.8300,91.2388
2008-08-01,127.1200,127.2800,125.4600,126.1600,90.7569
